Material,Shift Indicator,Trace Serial No,Trace Date,Serial Number,Batch,Scan Date,Scan Time,"Brake sw. bracket Torque 
(Screw 1)","Brake sw. bracket Torque 
(Screw 2)",Clutch sw. bracket Torque (Screw 1),Clutch sw. bracket Torque (Screw 2),DBV torque (Bolt 1),DBV torque (Bolt 2),DBV torque (Bolt 3),DBV torque (Bolt 4),CMC Torque (Bolt 1),CMC Torque (Bolt 2),Pedal shaft_Assy_Torq,Pre_Play_mm,Brake Pedal_Crackoff_mm,Brake Pedal,Brake Pedal_Fullstr_mm,Brake Switch,Brake Pedal HS,ClutchPedal FreePlay,Clutch Pedal FullStroke,Clutch Pedal HS,Brake Pedal Crackoff,Brake Pedal,Brake Pedal Full Stroke,Brake Switch,Brake Pedal HS,Clutch Pedal Free Play,Clutch Pedal Full Stroke,,BPT1,BPT2,CPT1,CPT2,DT1,DT2,DT3,DT4,CT1,CT2,PST,PV,TR1BPCR,TR1BPFT,TR1CPFP,TR1CPFS,TR2BPCR,TR2BPFT,TR2CPFP,TR2CPFS
9650010950,SHIFTB,5541,11/12/22,8347977,03X0209178,11/12/22,6:54:13 PM,4.507,4.815,5.415,4.845,0.000,0.000,0.000,0.000,23.189,23.091,0.00,6.40,19.94,79.291,111.648,0.000,0.000,15.73,124.578,0.000,20.24,85.201,115.104,0.000,0.000,15.92,137.128,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5551,11/12/22,8347977,03X0209178,11/12/22,6:54:13 PM,4.500,4.740,4.530,5.273,22.050,22.035,22.050,0.000,23.085,0.000,0.00,6.03,18.12,77.154,107.713,0.000,0.000,17.36,124.110,0.000,17.45,79.933,110.780,0.000,0.000,15.02,138.588,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5552,11/12/22,8347977,03X0209178,11/12/22,6:54:13 PM,4.785,4.515,5.392,4.523,22.012,22.057,22.020,22.020,23.189,23.091,0.00,6.16,19.94,79.291,111.648,0.000,0.000,15.73,124.578,0.000,20.24,85.201,110.780,0.000,0.000,15.92,137.128,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5555,11/12/22,8347977,03X0209178,11/12/22,6:54:13 PM,0.000,0.000,0.000,0.000,22.028,22.042,22.065,22.035,23.159,23.091,0.00,5.99,17.93,78.834,112.989,0.000,0.000,15.96,118.893,0.000,18.70,81.924,110.780,0.000,0.000,15.15,139.469,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5556,11/12/22,8347977,03X0209178,11/12/22,6:54:13 PM,4.515,4.920,0.000,0.000,22.087,22.073,22.080,22.020,23.140,23.140,0.00,6.02,17.93,78.834,112.989,0.000,0.000,15.96,118.893,0.000,17.45,79.933,110.780,0.000,0.000,15.02,138.588,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5557,11/12/22,8347977,03X0209178,11/12/22,6:54:13 PM,4.515,4.815,5.460,4.523,22.087,22.073,22.080,22.020,0.000,0.000,0.00,6.02,20.13,81.830,110.785,0.000,0.000,17.88,123.177,0.000,17.45,79.933,110.780,0.000,0.000,15.02,138.588,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5558,11/12/22,8347977,03X0209178,11/12/22,6:54:13 PM,0.000,0.000,0.000,0.000,22.028,22.012,22.110,22.028,23.097,23.171,0.00,6.01,20.88,82.337,101.763,0.000,0.000,17.88,119.165,0.000,17.45,79.933,110.780,0.000,0.000,15.02,138.588,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5573,11/12/22,8347977,03X0209178,11/12/22,6:54:13 PM,4.507,4.980,4.965,5.108,22.028,22.012,22.110,22.028,0.000,0.000,0.00,6.01,18.12,77.154,107.713,0.000,0.000,17.36,124.110,0.000,17.45,79.933,110.780,0.000,0.000,15.02,138.588,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5575,11/12/22,8347977,03X0209178,11/12/22,6:54:13 PM,4.507,4.980,4.965,5.108,22.028,22.012,22.110,22.028,23.177,23.116,0.00,6.01,18.12,77.154,107.713,0.000,0.000,17.36,124.110,0.000,17.45,79.933,110.780,0.000,0.000,15.02,138.588,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5579,11/12/22,8347977,03X0209178,11/12/22,6:54:13 PM,4.733,4.515,5.355,4.860,22.035,22.057,22.035,22.028,0.000,0.000,0.00,6.03,18.12,77.154,107.713,0.000,0.000,17.36,124.110,0.000,17.45,79.933,110,0.000,0.000,15.02,138.588,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5594,11/12/22,8347977,03X0209178,11/12/22,6:54:13 PM,4.515,4.620,4.515,5.302,22.012,22.042,22.020,22.028,23.195,23.079,0.00,6.01,0.00,0.000,0.000,0.000,0.000,0.00,0.000,0.000,17.45,79.933,110,0.000,0.000,15.02,138.588,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5610,11/13/22,8350817,03X0209201,11/14/22,10:26:43 AM,5.617,4.530,4.537,4.507,22.012,22.028,22.005,22.028,23.140,23.208,9.07,6.00,20.14,81.916,116.734,18.990,15.923,19.27,124.204,0.000,18.99,81.035,114,17.648,11.002,14.00,135.769,24.452,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5612,11/13/22,8350817,03X0209201,11/14/22,10:26:43 AM,5.617,4.530,4.537,4.507,22.012,22.028,22.005,22.028,23.140,23.208,9.07,6.01,20.42,81.689,114.045,0.000,0.000,15.12,122.429,0.000,19.08,82.237,112,18.414,11.670,16.74,138.768,24.422,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5615,11/13/22,8350817,03X0209201,11/14/22,10:26:43 AM,5.617,4.530,4.537,4.507,22.012,22.028,22.005,22.028,23.140,23.208,9.07,6.00,18.03,79.721,115.485,0.000,0.000,14.83,125.783,0.000,0.00,0.000,0,0.000,0.000,0.00,0.000,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5631,11/17/22,8365498,03X0209235,11/17/22,11:27:59 PM,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23.146,23.073,0.00,5.18,19.07,79.117,106.562,0.000,0.000,16.39,137.188,0.000,17.15,74.527,102.439,0.000,0.000,14.92,133.639,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5633,11/17/22,8365493,03X0209234,11/17/22,11:26:36 PM,4.523,5.310,0.000,0.000,22.087,0.000,0.000,0.000,23.153,23.165,9.13,5.28,18.97,77.508,106.273,0.000,0.000,22.62,137.470,0.000,16.29,75.290,102.919,0.000,0.000,15.29,133.509,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5634,11/17/22,8365498,03X0209235,11/17/22,11:27:59 PM,4.530,5.280,4.507,4.845,22.012,22.020,22.035,22.020,23.116,0.000,9.13,5.21,17.63,78.433,105.121,0.000,0.000,19.01,139.243,0.000,17.43,74.040,101.575,0.000,0.000,15.01,131.850,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5636,11/16/22,8361458,03X0209229,11/16/22,10:55:10 PM,4.523,5.280,4.507,4.717,22.035,22.020,22.410,22.192,23.110,23.134,9.01,5.84,17.06,78.342,105.313,0.000,0.000,13.96,110.977,0.000,16.57,79.699,101.861,0.000,0.000,15.50,124.866,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5637,11/16/22,8361458,03X0209229,11/16/22,10:55:10 PM,4.537,5.467,4.702,5.273,22.065,22.028,22.050,22.005,0.000,0.000,9.01,6.68,19.94,80.066,112.800,0.000,0.000,16.37,112.652,0.000,13.89,73.657,101.479,0.000,0.000,15.72,126.114,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5638,11/17/22,8365498,03X0209235,11/17/22,11:27:59 PM,4.530,5.280,4.507,4.845,23.467,22.035,22.020,22.035,23.128,23.128,0.00,5.19,18.69,78.564,107.235,0.000,0.000,14.65,139.238,0.000,17.53,74.853,99.553,0.000,0.000,14.91,135.038,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5639,11/16/22,8361458,03X0209229,11/16/22,10:55:10 PM,4.545,5.543,4.515,4.867,22.035,22.020,22.410,22.192,23.110,23.134,0.00,6.70,19.94,80.066,112.800,0.000,0.000,16.37,112.652,0.000,15.90,78.554,101.090,0.000,0.000,16.37,123.895,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5641,11/16/22,8361458,03X0209229,11/16/22,10:55:10 PM,4.530,5.302,4.515,0.000,22.035,22.020,22.410,22.192,23.110,23.134,9.01,5.64,17.06,78.342,105.313,0.000,0.000,11.87,111.066,0.000,17.82,78.389,102.438,0.000,0.000,16.80,123.321,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5642,11/16/22,8361458,03X0209229,11/16/22,10:55:10 PM,4.507,5.310,4.523,4.830,22.485,22.035,22.042,22.035,23.103,23.067,0.00,5.84,18.12,78.104,108.003,0.000,0.000,14.65,113.676,0.000,17.53,78.672,102.341,0.000,0.000,14.90,120.874,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5643,11/16/22,8361458,03X0209229,11/16/22,10:55:10 PM,4.523,5.280,0.000,0.000,22.035,22.020,22.410,22.192,23.110,23.134,9.01,5.37,17.06,78.342,105.313,0.000,0.000,13.96,110.977,0.000,17.82,78.389,102.438,0.000,0.000,16.80,123.321,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5644,11/16/22,8361458,03X0209229,11/16/22,10:55:10 PM,4.537,5.467,4.702,5.273,22.320,22.050,22.005,22.012,23.183,0.000,9.01,5.84,16.97,75.075,107.620,0.000,0.000,16.55,112.560,0.000,13.89,73.657,101.479,0.000,0.000,15.72,126.114,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5647,11/17/22,8365493,03X0209234,11/17/22,11:26:36 PM,4.530,5.280,4.507,4.845,0.000,0.000,0.000,0.000,23.146,23.165,9.13,5.21,20.89,81.557,105.694,0.000,0.000,15.00,138.961,0.000,17.91,76.490,101.667,0.000,0.000,16.57,136.060,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5648,11/17/22,8365493,03X0209234,11/17/22,11:26:36 PM,4.568,5.460,4.515,5.025,22.020,22.028,22.020,22.020,23.091,23.146,0.00,5.21,20.89,81.557,105.694,0.000,0.000,15.00,138.961,0.000,17.25,76.181,106.080,0.000,0.000,15.49,136.166,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5649,11/17/22,8365498,03X0209235,11/17/22,11:27:59 PM,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23.146,23.073,0.00,5.17,19.07,79.117,106.562,0.000,0.000,16.39,137.188,0.000,19.83,79.217,101.178,0.000,0.000,16.28,133.469,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5651,11/17/22,8365498,03X0209235,11/17/22,11:27:59 PM,4.530,5.280,4.507,4.845,21.990,22.012,22.028,0.000,0.000,0.000,0.00,5.20,20.32,78.729,105.796,0.000,0.000,0.00,0.000,0.000,20.31,77.530,101.761,0.000,0.000,14.43,131.153,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5652,11/17/22,8365498,03X0209235,11/17/22,11:27:59 PM,4.530,5.280,4.507,4.845,22.012,0.000,0.000,0.000,23.177,23.122,0.00,5.21,20.32,78.729,105.796,0.000,0.000,13.68,138.800,0.000,20.02,78.581,102.435,0.000,0.000,14.38,135.288,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5654,11/17/22,8365498,03X0209235,11/17/22,11:27:59 PM,4.530,5.280,4.507,4.845,23.467,22.035,22.020,22.035,0.000,0.000,9.13,5.16,18.21,77.999,107.425,0.000,0.000,21.38,139.243,0.000,17.53,74.853,99.553,0.000,0.000,14.91,135.038,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5655,11/17/22,8365498,03X0209235,11/17/22,11:27:59 PM,4.530,5.280,4.507,4.845,22.012,0.000,0.000,0.000,23.128,23.128,9.13,5.21,17.63,78.433,105.121,0.000,0.000,19.01,139.243,0.000,18.10,75.896,99.750,0.000,0.000,14.91,135.038,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5657,11/17/22,8365493,03X0209234,11/17/22,11:26:36 PM,4.530,5.280,4.507,4.845,22.050,22.028,22.065,22.050,23.079,23.245,9.13,5.21,20.89,81.557,105.694,0.000,0.000,15.00,138.961,0.000,17.91,76.490,101.667,0.000,0.000,16.57,136.060,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5658,11/17/22,8365493,03X0209234,11/17/22,11:26:36 PM,0.000,0.000,0.000,0.000,22.012,22.020,0.000,0.000,23.153,23.165,0.00,5.21,18.97,77.508,106.273,0.000,0.000,18.70,137.195,0.000,16.29,75.290,102.919,0.000,0.000,15.29,133.509,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5660,11/17/22,8365498,03X0209235,11/17/22,11:27:59 PM,4.530,5.355,0.000,0.000,22.005,22.020,22.080,22.028,0.000,0.000,0.00,6.39,18.50,79.387,105.694,0.000,0.000,12.37,139.141,0.000,19.83,79.217,101.178,0.000,0.000,16.28,133.469,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5663,11/17/22,8365498,03X0209235,11/17/22,11:27:59 PM,4.530,5.280,4.507,4.845,22.020,22.012,0.000,0.000,23.116,0.000,0.00,5.18,19.17,77.898,107.042,0.000,0.000,21.78,140.452,0.000,18.49,77.438,101.957,0.000,0.000,14.80,132.908,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5664,11/17/22,8365498,03X0209235,11/17/22,11:27:59 PM,4.530,5.280,4.507,4.845,22.028,22.028,22.057,22.050,23.214,23.140,9.13,5.18,18.98,76.956,107.044,0.000,0.000,17.32,134.835,0.000,17.43,74.040,101.575,0.000,0.000,15.01,131.850,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5665,11/17/22,8365498,03X0209235,11/17/22,11:27:59 PM,0.000,0.000,0.000,0.000,22.005,22.057,22.065,22.012,23.116,23.128,0.00,5.18,19.17,77.898,107.042,0.000,0.000,18.68,140.347,0.000,0.00,0.000,0.000,0.000,0.000,0.00,0.000,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5668,11/17/22,8365493,03X0209234,11/17/22,11:26:36 PM,4.530,5.280,4.507,4.845,22.012,22.005,0.000,0.000,23.146,23.165,9.13,5.21,20.89,81.557,105.694,0.000,0.000,15.00,138.961,0.000,17.91,76.490,101.667,0.000,0.000,16.57,136.060,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5670,11/17/22,8365493,03X0209234,11/17/22,11:26:36 PM,4.568,5.460,4.515,5.025,22.012,22.020,22.035,22.035,23.171,23.195,0.00,5.21,18.97,77.508,106.273,0.000,0.000,18.70,137.195,0.000,17.25,76.181,106.080,0.000,0.000,15.49,136.166,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5671,11/17/22,8365498,03X0209235,11/17/22,11:27:59 PM,4.523,5.197,4.507,4.845,22.012,22.028,22.020,22.065,23.146,23.073,0.00,5.17,18.50,79.387,105.694,0.000,0.000,12.37,139.141,0.000,19.83,79.217,101.178,0.000,0.000,16.28,133.469,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5673,11/16/22,8361458,03X0209229,11/16/22,10:55:10 PM,4.507,5.310,0.000,0.000,22.028,22.095,22.095,22.020,23.183,23.110,0.00,5.84,18.12,78.104,108.003,0.000,0.000,14.65,113.676,0.000,17.53,78.672,102.341,0.000,0.000,14.90,120.874,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5675,11/16/22,8361458,03X0209229,11/16/22,10:55:10 PM,4.545,5.407,4.523,4.882,22.012,22.815,22.028,22.005,0.000,0.000,0.00,5.78,18.50,77.795,106.466,0.000,0.000,13.65,113.217,0.000,15.23,77.817,102.055,0.000,0.000,16.35,121.934,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5676,11/16/22,8361458,03X0209229,11/16/22,10:55:10 PM,4.515,5.490,4.530,0.000,22.028,22.627,0.000,0.000,23.048,23.110,0.00,5.78,0.00,0.000,0.000,0.000,0.000,0.00,0.000,0.000,15.23,77.817,102.055,0.000,0.000,16.35,121.934,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5677,11/16/22,8361458,03X0209229,11/16/22,10:55:10 PM,4.523,5.213,4.530,4.882,0.000,0.000,0.000,0.000,0.000,0.000,0.00,5.84,18.12,78.104,108.003,0.000,0.000,14.65,113.676,0.000,17.53,78.672,102.341,0.000,0.000,14.90,120.874,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5678,11/16/22,8361458,03X0209229,11/16/22,10:55:10 PM,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.01,5.84,18.12,78.104,108.003,0.000,0.000,14.65,113.676,0.000,17.53,78.672,102.341,0.000,0.000,14.90,120.874,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5679,11/16/22,8361458,03X0209229,11/16/22,10:55:10 PM,4.545,5.407,4.523,4.882,23.475,22.005,22.042,22.050,23.079,23.171,0.00,6.37,18.30,79.567,105.027,0.000,0.000,14.12,113.956,0.000,18.01,81.316,102.630,0.000,0.000,15.56,125.052,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5680,11/16/22,8361458,03X0209229,11/16/22,10:55:10 PM,4.530,5.392,0.000,0.000,22.035,22.020,22.410,22.192,23.110,23.134,0.00,5.71,19.46,79.977,107.137,0.000,0.000,18.51,114.790,0.000,15.90,78.554,101.090,0.000,0.000,16.37,123.895,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5688,11/16/22,8361458,03X0209229,11/16/22,10:55:10 PM,4.537,4.898,0.000,0.000,22.035,22.020,22.410,22.192,23.110,23.134,9.01,5.84,18.88,79.201,105.794,0.000,0.000,18.56,109.297,0.000,0.00,0.000,0.000,0.000,0.000,0.00,0.000,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5690,11/16/22,8360476,03X0209225,11/16/22,6:51:53 PM,5.032,5.782,0.000,0.000,22.028,22.035,22.012,22.087,23.140,23.171,9.31,5.34,0.00,0.000,0.000,0.000,0.000,0.00,0.000,0.000,16.67,78.609,98.795,18.750,12.134,17.31,126.542,6.463,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5695,11/4/22,8321202,03X0209143,11/4/22,11:47:08 PM,4.523,5.190,4.635,4.695,22.050,22.057,22.073,22.073,23.140,24.349,9.07,6.71,20.33,78.989,110.208,0.000,0.000,12.64,130.191,0.000,17.80,86.603,94,15.889,12.608,17.17,125.736,30.069,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5695,11/16/22,8361458,03X0209229,11/16/22,10:55:10 PM,4.507,5.310,4.523,4.830,22.057,22.028,22.020,22.020,23.091,23.116,0.00,5.84,18.12,78.104,108.003,0.000,0.000,14.65,113.676,0.000,17.53,78.672,102.341,0.000,0.000,14.90,120.874,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5697,11/4/22,8321202,03X0209143,11/4/22,11:47:08 PM,4.545,5.932,4.515,4.905,22.073,22.020,22.050,23.280,23.030,23.171,0.00,6.24,19.37,78.125,109.249,0.000,11.316,14.95,134.016,24.216,0.00,0.000,0,0.000,0.000,0.00,0.000,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5698,11/4/22,8321202,03X0209143,11/4/22,11:47:08 PM,5.580,5.213,5.572,4.898,22.073,22.020,22.050,23.280,23.171,23.361,0.00,6.66,20.33,78.989,110.208,0.000,0.000,15.88,130.097,24.483,14.01,76.738,119.3,11.996,10.908,15.65,133.580,26.274,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5700,11/16/22,8360476,03X0209225,11/16/22,6:51:53 PM,5.025,5.745,5.017,5.362,22.028,22.035,22.012,22.087,23.140,23.171,0.00,5.34,19.07,78.181,106.947,0.000,0.000,19.78,111.159,0.000,0.00,0.000,0.000,0.000,0.000,0.00,0.000,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5701,11/3/22,8317121,03X0209118,11/3/22,10:57:13 PM,4.890,4.515,0.000,0.000,0.000,0.000,0.000,0.000,23.054,0.000,9.06,5.51,18.50,77.916,107.908,0.000,0.000,17.27,135.414,0.000,20.60,80.459,102.052,0.000,0.000,12.99,132.194,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5704,11/4/22,8321202,03X0209143,11/4/22,11:47:08 PM,4.537,5.325,0.000,0.000,0.000,0.000,0.000,0.000,23.030,23.171,9.04,6.24,0.00,0.000,0.000,0.000,0.000,0.00,0.000,0.000,19.16,80.743,102.2,16.672,9.648,16.06,127.618,21.504,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5709,11/3/22,8317123,03X0209119,11/3/22,10:57:33 PM,4.770,4.515,4.523,5.242,0.000,0.000,0.000,0.000,23.171,23.073,0.00,5.52,18.50,77.916,107.908,0.000,0.000,17.27,135.414,0.000,13.17,67.028,98.969,0.000,0.000,15.36,130.034,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5710,11/3/22,8317121,03X0209118,11/3/22,10:57:13 PM,0.000,0.000,0.000,0.000,22.785,0.000,0.000,0.000,23.048,23.073,0.00,5.51,18.50,77.916,107.908,0.000,0.000,17.27,135.414,0.000,20.60,80.459,102.052,0.000,0.000,12.99,132.194,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5711,11/3/22,8317110,03X0209117,11/3/22,10:56:09 PM,0.000,0.000,0.000,0.000,22.110,22.080,22.155,22.417,24.552,0.000,0.00,6.09,20.51,79.566,104.932,0.000,0.000,12.71,139.230,0.000,19.25,79.599,101.665,0.000,0.000,14.75,134.687,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5711,11/16/22,8360476,03X0209225,11/16/22,6:51:53 PM,5.032,5.782,5.032,5.415,22.028,22.035,22.012,22.087,23.140,23.171,9.31,5.34,19.37,78.323,109.922,0.000,0.000,19.18,112.468,0.000,0.00,0.000,0.000,0.000,0.000,0.00,0.000,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5713,11/3/22,8317121,03X0209118,11/3/22,10:57:13 PM,0.000,0.000,0.000,0.000,22.957,22.095,22.102,22.387,23.159,23.146,9.06,5.51,18.40,76.151,103.877,0.000,0.000,13.48,133.826,0.000,20.60,80.459,102.052,0.000,0.000,12.99,132.194,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5715,11/3/22,8317121,03X0209118,11/3/22,10:57:13 PM,5.790,4.920,4.815,5.490,22.080,22.102,22.410,22.597,23.122,23.085,9.06,5.53,19.83,79.923,103.685,0.000,0.000,17.62,133.831,0.000,17.15,77.779,105.411,0.000,0.000,15.92,129.162,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5715,11/16/22,8360477,03X0209226,11/16/22,6:53:11 PM,5.032,5.490,5.392,5.070,22.567,22.500,23.962,22.500,23.036,23.024,9.31,6.08,17.64,77.999,107.331,0.000,0.000,18.79,115.077,0.000,17.15,78.748,101.381,0.000,0.000,16.24,122.214,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5716,11/3/22,8317121,03X0209118,11/3/22,10:57:13 PM,5.790,4.920,4.815,5.490,22.080,22.102,0.000,0.000,23.189,23.245,0.00,5.51,19.83,79.923,103.685,0.000,0.000,17.62,133.831,0.000,17.15,77.779,105.411,0.000,0.000,15.92,129.162,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5717,11/3/22,8317121,03X0209118,11/3/22,10:57:13 PM,5.010,4.515,4.537,5.287,22.042,22.605,22.387,22.740,23.159,23.146,0.00,5.52,0.00,0.000,0.000,0.000,0.000,0.00,0.000,0.000,17.63,78.579,102.439,0.000,0.000,14.01,133.818,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5718,11/3/22,8317121,03X0209118,11/3/22,10:57:13 PM,5.790,4.920,4.815,5.490,22.042,22.605,22.387,22.740,23.122,23.085,9.06,5.52,18.40,77.100,104.356,0.000,0.000,17.96,138.959,0.000,17.63,78.579,102.439,0.000,0.000,14.01,133.818,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5719,11/3/22,8317121,03X0209118,11/3/22,10:57:13 PM,5.003,0.000,0.000,0.000,22.987,22.913,22.470,22.358,23.159,23.146,9.06,5.51,18.50,77.916,107.908,0.000,0.000,17.27,135.414,0.000,20.60,80.459,102.052,0.000,0.000,12.99,132.194,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5720,11/3/22,8317110,03X0209117,11/3/22,10:56:09 PM,0.000,0.000,0.000,0.000,22.110,22.080,22.155,22.417,24.552,23.208,0.00,6.06,20.60,80.026,104.355,0.000,0.000,15.52,135.220,0.000,18.68,80.996,100.704,0.000,0.000,15.56,130.486,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5722,11/3/22,8317110,03X0209117,11/3/22,10:56:09 PM,0.000,0.000,0.000,0.000,23.265,22.012,23.760,23.347,23.067,23.011,0.00,5.52,19.07,78.628,105.505,0.000,0.000,13.60,136.338,0.000,19.07,80.329,105.698,0.000,0.000,15.41,134.592,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
9650010950,SHIFTB,5723,11/3/22,8317121,03X0209118,11/3/22,10:57:13 PM,4.980,4.507,4.530,5.213,22.028,23.055,22.620,22.448,23.208,23.067,0.00,5.52,19.07,78.628,105.505,0.000,0.000,13.60,136.338,0.000,19.07,80.329,105.698,0.000,0.000,15.41,134.592,0.000,TR2CPHS,0.000,,,,,,,,,,,,,,,,,,
